Security Code,Security Name,Security Group,Open,High,Low,LTP,No. of Shares Traded,Total Turnover (my image Lac),No. of Trades
526614,EXPOGAS,X,11.97,11.97,11.26,11.35,9882,1.13,49
514394,AJIL,Z,20.30,20.60,19.55,19.95,5610,1.12,44
538646,QGO,X,35.50,36.45,32.75,35.00,3197,1.12,34
508969,SULABEN,X,4.17,4.24,4.11,4.14,26819,1.11,159
512597,KEYFINSER,B,105.10,107.40,104.15,104.45,1043,1.11,24
505141,SCOOTER,T,29.55,30.75,29.35,30.45,3742,1.11,39
526965,GUJCRAFT,X,96.00,102.50,96.00,97.65,1138,1.11,31
539218,SAUMYA,X,97.60,97.60,88.35,88.35,1243,1.10,28
504240,DLTNCBL,X,58.20,59.50,56.40,57.50,1861,1.09,30
507864,PIONRINV,X,41.75,41.75,39.20,40.90,2689,1.09,38
513418,SMFIL,X,6.10,6.10,6.10,6.10,17897,1.09,133
517330,CMI,B,22.95,23.45,22.90,22.95,4735,1.09,102
519152,VADILENT,XT,2060.00,2165.00,2060.00,2117.65,52,1.09,19
521234,SRINACHA,X,49.00,49.00,42.00,44.45,2416,1.09,45
500337,PRIMESECU,B,108.50,108.50,104.60,105.85,1022,1.08,61
526550,CCHHL,T,7.70,7.96,7.56,7.88,13863,1.08,65
534623,JUPITERIN,X,20.80,20.80,19.10,19.95,5532,1.08,56
541809,ICICINXT50,B,44.11,44.64,44.11,44.50,2420,1.08,84
543224,HBANKETF,B,418.00,425.25,418.00,424.88,254,1.08,40
541983,INNOVATIVE,M,4.14,4.45,4.10,4.23,25000,1.07,19
526717,HPBL,Z,396.00,396.00,360.10,365.10,279,1.07,36
500231,UMANGDAIR,B,62.00,62.00,58.25,59.40,1807,1.07,58
514211,SUMEETINDS,B,5.68,5.72,5.53,5.61,19081,1.07,73
531503,MARIS,X,81.50,84.50,81.10,81.45,1296,1.06,40
541503,UNICK,XT,50.10,50.50,50.10,50.50,2100,1.06,5
540545,BGJL,B,16.90,16.95,16.40,16.60,6320,1.06,80
543537,SCARNOSE,M,53.00,53.00,53.00,53.00,2000,1.06,1
504076,JYOTI,XT,13.96,13.96,12.90,13.22,7916,1.05,37
531456,MINAXI,X,2.22,2.22,2.16,2.19,47206,1.04,154
531591,BAMPSL,X,7.85,8.24,7.15,8.21,13599,1.04,77
532183,GAYATRI,XT,4.14,4.14,4.14,4.14,25150,1.04,16
532335,AMBICAAGAR,T,30.20,31.25,29.55,30.25,3478,1.04,26
526761,HOWARHO,XT,9.84,9.84,9.05,9.36,10710,1.04,35
526241,AMRAPLIN,X,14.51,14.51,13.71,14.45,7258,1.04,47
526500,STRGRENWO,X,28.10,28.20,26.15,27.65,3794,1.03,68
538713,ATISHAY,X,34.30,36.00,34.00,34.55,2907,1.03,24
537820,VFL,B,2.95,2.95,2.75,2.75,36612,1.02,82
539492,GARBIFIN,XT,44.40,44.40,44.35,44.35,2293,1.02,104
507852,ADDIND,X,40.95,40.95,39.05,40.20,2560,1.02,41
501477,MULLER,XT,272.80,272.80,255.05,255.05,388,1.01,18
517246,BCCFUBA,XT,21.05,21.85,19.85,19.85,5067,1.01,37
511630,SAMBHAAV,T,4.00,4.32,3.94,4.27,24373,1.01,48
539111,SHESHAINDS,X,28.95,30.10,28.25,29.25,3514,1.01,31
539032,FRASER,X,6.60,6.60,6.10,6.10,16188,1.01,81
538081,HARIAAPL,XT,6.00,6.00,5.61,5.82,17550,1.01,127
543263,SMCGLOBAL,B,84.85,84.85,81.00,81.90,1232,1.01,51
543351,NBL,MS,63.00,63.00,63.00,63.00,1600,1.01,1
541313,ICICI500,A,25.79,26.16,25.73,26.07,3828,1.00,68
514330,ONEGLOBAL,X,36.00,38.00,35.80,37.50,2674,1.00,49
523796,VICEROY,Z,1.95,1.95,1.87,1.95,51351,1.00,48
526931,HRYNSHP,XT,69.30,69.50,66.80,67.95,1456,1.00,28
531540,MAINFRA,X,57.35,62.00,56.20,57.50,1679,1.00,36
530533,TERAI,X,71.00,71.00,67.00,67.45,1418,0.99,14
541546,GAYAHWS,T,0.90,0.92,0.89,0.92,107948,0.99,167
538734,CEINSYSTECH,B,150.10,152.70,150.05,150.05,658,0.99,11
539044,MANAKSTELTD,B,37.55,37.95,37.05,37.20,2633,0.99,70
534755,TRIOMERC,X,1.21,1.23,1.16,1.23,83319,0.99,100
523260,PEARLPOLY,B,18.35,18.45,17.90,17.95,5389,0.98,111
531902,GALLOPENT,X,35.00,35.00,32.00,34.30,3006,0.97,31
513507,GUJCONT,P,193.00,194.50,191.15,194.50,500,0.97,5
538564,JAMESWARREN,X,242.80,242.80,227.50,239.70,413,0.97,27
519191,RGRL,X,10.02,10.10,9.99,9.99,9611,0.96,26
500356,RAMANEWS,B,16.40,16.75,15.80,16.10,5870,0.96,80
531234,SCOOBEEDAY,X,125.00,125.00,105.25,112.45,858,0.96,29
523329,ELDEHSG,B,604.05,617.35,601.35,601.80,157,0.95,35
530897,NGIND,X,82.95,84.90,80.00,82.00,1172,0.95,28
526506,SYSTMTXC,X,216.70,216.70,216.70,216.70,432,0.94,16
531626,OROSMITHS,X,4.70,4.80,4.55,4.58,20115,0.94,117
539046,MNKCMILTD,B,17.25,18.30,17.25,17.90,5309,0.94,81
533167,COROENGG,X,33.55,34.50,33.50,34.40,2753,0.94,24
541347,PARVATI,X,9.06,9.79,8.92,9.38,9945,0.94,89
532878,ALPA,B,59.45,59.50,58.10,58.50,1582,0.93,57
500083,CENTEXT,T,10.44,10.92,10.44,10.73,8580,0.93,31
506520,JAYCH,X,7.06,7.25,7.06,7.24,12934,0.93,53
521216,DHANROTO,X,82.00,82.00,76.00,78.60,1198,0.93,27
514300,PIONEEREMB,B,43.70,44.00,43.00,43.95,2111,0.92,35
517415,LEENEE,X,9.50,9.50,9.21,9.24,9909,0.92,120
531169,SKPSEC,X,79.95,79.95,72.55,76.45,1233,0.92,29
530803,BHAGIL,B,164.00,164.05,159.05,161.10,564,0.92,105
532976,JAIBALAJI,B,42.80,43.30,42.20,42.55,2152,0.92,62
543449,WFL,T,237.00,237.00,225.00,225.00,392,0.92,25
526608,ELECTHERM,B,74.85,74.85,72.55,73.95,1228,0.91,51
509073,HATHWAYB,XT,19.00,20.15,19.00,20.05,4674,0.91,33
514138,SURYALA,X,327.00,327.00,311.10,319.35,280,0.90,18
531111,GOTHIPL,P,22.05,22.10,21.00,21.25,4100,0.90,17
532159,TRESCON,X,13.17,13.17,11.00,12.36,7302,0.90,103
890172,MAHACORPPP,X,0.25,0.25,0.24,0.25,363923,0.90,97
540669,UTINEXT50,B,45.50,45.80,45.02,45.26,1994,0.90,24
590110,QNIFTY,B,1926.00,1944.00,1926.00,1944.00,46,0.89,13
518075,SURAJ,Z,97.00,99.65,95.05,96.30,924,0.89,33
507910,FIBERWEB,B,38.55,38.55,37.20,37.55,2365,0.89,102
500151,GOLDENTOBC,Z,73.00,76.50,72.50,74.30,1191,0.88,41
513498,SOUTHMG,XT,47.80,51.10,47.50,49.80,1814,0.88,30
542233,TREJHARA,B,71.25,72.45,70.75,71.25,1235,0.88,52
535205,MYSTICELE,XT,6.25,6.35,5.90,6.05,14438,0.88,45
533189,GOENKA,Z,1.75,1.83,1.74,1.74,49013,0.87,86
504080,JSLINDL,XT,214.20,214.20,214.20,214.20,408,0.87,9
530521,VIRAT,X,250.00,250.00,241.05,246.70,358,0.86,10
530581,EKAMLEA,XT,7.69,7.69,7.69,7.69,11219,0.86,26
539251,BALKRISHNA,B,34.05,34.85,33.50,33.85,2520,0.86,46
537483,NIF100BEES,B,188.16,192.99,188.16,192.46,440,0.85,47
538319,GCMCAPI,M,4.64,5.00,4.20,4.99,18000,0.85,12
534733,SUPREMEX,X,3.43,3.49,3.26,3.41,25068,0.85,64
526125,ARHNTTO,XT,7.75,8.50,7.75,8.50,10013,0.85,6
532102,SBECSUG,X,24.80,24.80,22.40,23.80,3576,0.85,53
532051,SWELECTES,B,325.65,333.00,320.00,324.30,261,0.85,28
531688,PRITHVIEXCH,XT,42.00,42.00,39.20,41.10,2102,0.85,11
531163,KEMISTAR,X,40.90,40.90,37.80,37.80,2230,0.85,51
531681,AMERISE,X,1.02,1.02,0.99,1.01,83167,0.84,202
532113,BRIJLEAS,XT,5.96,5.96,5.96,5.96,14116,0.84,28
532373,WEPSOLN,X,22.65,22.65,21.60,22.15,3744,0.84,35
530459,VALSONQ,XT,25.50,25.50,23.75,24.60,3448,0.84,35
521180,SUPERSPIN,B,9.80,9.92,9.25,9.32,8827,0.84,50
540901,PRAXIS,B,28.85,31.30,28.85,30.10,2804,0.84,68
543465,MOMOMENTUM,B,41.30,41.30,40.30,40.50,2060,0.84,43
511501,BHARAT,X,28.95,28.95,28.50,28.55,2859,0.83,28
507759,LIMECHM,X,27.45,28.45,26.10,27.25,3086,0.83,51
524522,LAFFANSQ,X,42.25,43.45,41.00,41.30,1995,0.83,17
531569,SANJIVIN,X,49.00,49.35,48.00,49.10,1702,0.83,28
531402,LWSKNIT,XT,15.30,16.25,15.30,15.35,5337,0.82,12
523566,MARBU,X,38.25,38.25,35.15,36.00,2259,0.82,30
523007,ANSALBU,X,96.60,101.90,96.20,96.70,828,0.82,39
530931,STANPACK,X,13.00,13.00,11.85,12.60,6778,0.82,43
526813,RAGHUNAT,XT,14.20,14.45,13.74,13.82,5923,0.82,44
507970,PARMCOS-B,X,47.20,51.00,47.00,48.80,1663,0.82,36
514113,ADINATH,XT,32.85,33.80,32.30,33.30,2456,0.82,46
533638,FLEXITUFF,B,35.10,36.05,34.70,35.80,2319,0.82,106
541178,BENARA,M,13.80,13.80,13.25,13.25,6000,0.81,3
540823,VITESSE,Z,24.80,25.30,23.70,24.55,3252,0.81,45
540181,SALEM,X,48.00,50.45,47.45,47.50,1677,0.81,33
539798,UMIYA,B,8.20,8.20,7.88,7.88,10113,0.81,17
506522,JLMORI,X,1611.05,1611.05,1610.00,1610.00,50,0.81,3
526711,ADARSHPL,X,19.10,19.10,18.30,18.55,4367,0.81,48
530665,ZENITHHE,XT,5.28,5.48,5.28,5.38,15036,0.81,169
532284,TCFCFINQ,X,32.35,33.10,30.00,30.55,2587,0.80,65
511549,MORARKFI,X,118.20,119.85,116.45,117.05,677,0.80,27
514140,SURYVANSP,XT,37.75,37.80,36.05,37.80,2125,0.80,35
513117,AMFORG,X,7.41,7.42,6.65,6.68,11624,0.79,66
512217,PRISMMEDI,X,10.83,11.40,10.83,11.40,6940,0.79,23
530715,ALPSINDUS,B,2.32,2.32,2.24,2.29,34715,0.79,66
530879,CIFL,X,102.95,105.00,101.50,102.30,778,0.79,20
526133,SUPERTEX,X,9.98,9.98,9.25,9.35,8268,0.78,18
531454,POLYLINK,X,25.30,25.80,25.00,25.20,3085,0.78,34
512197,SILVERO,Z,2.40,2.50,2.30,2.34,32317,0.78,81
522207,RASANDIK,XT,92.25,96.70,92.25,93.60,824,0.78,22
539219,MUL,XT,4.01,4.41,4.01,4.23,19149,0.78,62
543470,SOFTTECH,B,155.00,155.00,155.00,155.00,500,0.78,3
543570,HDFCNEXT50,B,429.00,437.00,429.00,435.00,181,0.78,15
521240,SAMBANDAM,X,167.00,170.30,167.00,170.00,451,0.77,15
512531,STCINDIA,B,85.35,86.85,84.95,85.40,899,0.77,45
531509,STEP2COR,X,17.70,19.40,17.70,19.40,4376,0.77,8
532355,PICTUREHS,X,7.64,7.99,7.62,7.86,9913,0.77,29
523449,SHARP,Z,69.70,69.75,66.00,67.10,1146,0.77,13
535621,SVGLOBAL,X,54.35,56.00,53.55,53.65,1372,0.76,10
543274,SUUMAYA,M,23.80,24.40,23.80,23.85,3150,0.76,7
890175,GGLPP,T,2.94,2.94,2.94,2.94,25394,0.75,7
524594,ASHOKALC,X,72.90,74.35,67.10,69.85,1057,0.75,55
530313,KIMIABL,X,46.00,46.00,43.60,43.60,1678,0.75,15
530255,KAYPOWR,XT,8.00,8.70,7.98,8.01,9077,0.75,42
530119,NATRAJPR,XT,63.35,63.35,60.85,61.80,1197,0.75,24
532011,POOJAENT,XT,177.20,188.65,175.10,186.00,405,0.75,17
521206,SAMTEX,X,2.74,2.87,2.61,2.66,27925,0.75,76
516092,3PLAND,B,18.80,18.80,16.70,17.05,4413,0.75,46
517546,ALFATRAN,X,7.17,7.70,7.17,7.70,9733,0.75,21
513721,MFSINTRCRP,X,9.36,9.96,9.36,9.69,7680,0.74,80
511509,VIVOBIOT,X,37.00,37.70,35.30,36.05,2016,0.74,59
530723,ASITCFIN,XT,141.60,146.95,141.60,141.60,521,0.74,14
524576,VIVIDIND,X,28.90,29.45,28.80,29.40,2551,0.74,27
526481,PHOENXINTL,XT,27.90,27.90,25.85,27.70,2673,0.74,18
533543,BROOKS,T,110.50,114.45,110.50,111.25,668,0.74,11
532986,NIRAJ,B,31.35,32.75,31.00,31.25,2353,0.74,59
542230,ABSLNN50ET,B,44.40,44.42,44.19,44.19,1645,0.73,11
530233,AUROLAB,X,76.85,78.20,76.85,77.45,947,0.73,41
530151,VIJAYTX,X,23.85,24.80,23.80,24.05,2972,0.72,34
532696,EDUCOMP,Z,2.60,2.62,2.46,2.48,28172,0.72,54
540360,LLFICL,XT,6.20,6.61,6.20,6.61,10973,0.72,35
542013,DOLFIN,B,122.80,123.75,121.20,122.90,576,0.71,49
531502,ESARIND,X,9.31,9.31,9.31,9.31,7655,0.71,33
531279,TRISHAKT,X,49.00,53.70,49.00,51.00,1408,0.71,13
526479,SKYIND,X,98.75,98.75,90.15,90.60,768,0.71,28
503349,VICTMILL,X,2300.00,2425.00,2299.95,2390.00,30,0.71,14
502294,NILACHAL,X,44.00,46.90,43.00,44.10,1608,0.71,29
500890,MODIRUBBER,T,73.00,73.95,73.00,73.60,970,0.71,12
522209,YOGISUNG,X,3.51,3.75,3.51,3.75,19886,0.70,12
542694,PARSHVA,T,179.95,180.00,165.30,169.10,395,0.70,13
543520,GLHRL,M,70.00,70.00,70.00,70.00,1000,0.70,1
540824,ASTRON,B,35.50,35.60,35.00,35.10,1963,0.69,58
512565,RTEXPO,XT,51.30,51.30,51.30,51.30,1349,0.69,25
530755,CORNE,XT,10.95,12.00,10.94,10.94,6280,0.69,23
532212,ARCHIES,B,19.45,19.45,19.10,19.20,3545,0.69,55
531301,HIGHSTREE,X,53.95,53.95,49.05,52.20,1290,0.68,18
526335,SHREYASI,XT,17.40,17.45,16.10,17.35,3939,0.68,30
513043,REMIEDEL,X,55.00,55.00,50.15,51.95,1313,0.68,37
500236,KANELIND,XT,2.65,2.72,2.54,2.54,26420,0.68,52
524768,EMMESSA,X,21.30,23.40,21.30,21.70,3046,0.67,36
530853,HIPOLIN,X,79.10,84.50,77.25,77.60,847,0.67,25
531210,COLINZ,XT,52.35,52.35,52.35,52.35,1280,0.67,37
542922,MANXT50ETF,B,431.00,437.50,431.00,434.98,155,0.67,27
539506,ADCON,XT,1.46,1.46,1.33,1.44,47286,0.67,122
537392,TAAZAINT,X,22.00,22.45,21.60,22.00,3001,0.66,28
531223,ANJANI,X,30.70,30.70,29.30,29.45,2249,0.66,22
531341,GUJINV,XT,18.43,18.43,18.43,18.43,3605,0.66,16
513005,VBCFERROQ,XT,60.00,65.50,60.00,64.75,1019,0.66,14
521161,SLSTLQ,X,39.00,41.00,38.00,39.75,1665,0.65,20
504180,STDBAT,X,30.00,30.45,29.30,30.45,2168,0.65,82
531158,CATVISION,X,11.14,11.97,11.14,11.87,5538,0.65,13
531923,DHAMPURE,X,37.70,38.95,37.70,38.00,1697,0.65,30
530443,KIRANSY-B,XT,8.60,8.80,7.98,8.33,7864,0.65,57
526851,AREXMIS,X,165.40,165.40,165.40,165.40,391,0.65,13
538922,COSYN,X,20.20,20.95,19.80,20.10,3248,0.65,27
533012,LPDC,B,6.45,6.45,5.75,5.90,11140,0.65,42
543627,HDFCLOWVOL,B,132.00,135.00,131.01,131.01,496,0.65,5
543440,DSPN50ETF,B,188.00,188.55,184.00,185.50,343,0.64,25
539788,KDML,M,53.50,53.50,53.50,53.50,1200,0.64,1
530973,ALFAICA,XT,47.25,47.50,45.30,45.50,1368,0.64,16
524711,VISTAPH,XT,7.41,8.04,7.41,7.90,8401,0.64,35
532019,LCCINFOTEC,B,2.45,2.60,2.43,2.45,25558,0.64,62
504286,DELTAMAGNT,B,73.00,75.15,73.00,73.00,862,0.64,90
500354,RAJSREESUG,B,35.15,35.55,34.25,34.95,1839,0.64,44
511505,CAPITALT,B,87.30,89.95,87.30,88.80,720,0.64,39
521062,OCTAVE,X,2.36,2.36,2.14,2.35,26768,0.63,16
507912,LKPFIN,X,89.95,90.00,88.55,88.70,710,0.63,26
532410,TRANSCOR,X,28.00,28.65,27.10,27.60,2254,0.63,40
524458,INDOEURO,XT,20.25,20.25,20.25,20.25,3116,0.63,35
542839,NIEHSPD,B,1.10,1.10,1.00,1.00,63204,0.63,18
539406,SWAGTAM,X,49.20,53.85,49.10,49.30,1268,0.63,30
542206,NIVAKA,X,4.74,4.74,4.21,4.43,14129,0.62,73
542123,PHOSPHATE,X,79.00,79.00,76.30,79.00,802,0.62,12
541771,AMINTAN,XT,2.55,2.72,2.51,2.56,23915,0.62,95
543268,DRCSYSTEMS,T,28.90,28.90,28.00,28.00,2160,0.62,4
539947,JLL,XT,45.85,46.90,45.85,46.00,1357,0.62,8
540612,ICICILOVOL,B,142.62,144.42,142.62,143.29,430,0.62,66
540700,BRNL,B,35.95,35.95,35.40,35.50,1739,0.62,28
523489,CMMHOSP,X,22.70,24.25,22.20,24.05,2682,0.62,40
523838,SIMPLEXINF,B,55.10,61.00,55.10,58.05,1060,0.62,26
532723,MPDL,X,19.20,19.20,17.35,19.05,3257,0.62,22
506178,VELOXIND,XT,13.37,13.37,13.37,13.37,4650,0.62,3
519500,BKV,XT,8.20,8.20,7.80,7.80,7811,0.62,34
511533,SAHARAHOUS,X,50.65,50.70,46.20,49.85,1242,0.61,17
508918,IRONWOOD,X,24.00,25.40,23.20,23.50,2592,0.61,17
532730,SGL,B,21.40,22.00,21.20,21.40,2830,0.61,201
532766,RICHAIND,Z,2.35,2.39,2.17,2.35,26579,0.61,47
532481,NOIDATOLL,B,7.88,8.09,7.88,7.96,7673,0.61,46
526723,NTCIND,X,87.15,89.70,87.15,88.75,686,0.61,33
526640,RAYALEMA,XT,23.55,24.45,22.90,23.70,2641,0.61,24
530169,MOHITPPR,XT,19.90,19.90,19.05,19.50,3145,0.61,19
539839,FRANKLIN,M,7.65,7.65,7.65,7.65,8000,0.61,1
541444,PALMJEWELS,T,13.51,14.44,13.51,13.59,4353,0.60,55
532825,JAGJANANI,XT,4.52,4.52,4.10,4.30,14070,0.60,16
543500,EVOQ,M,15.05,15.05,15.05,15.05,4000,0.60,1
530245,ARYAMAN,X,69.00,80.00,69.00,74.00,803,0.60,18
520155,STARLOG,X,12.50,13.49,12.35,12.43,4710,0.60,21
517063,JETKINGQ,X,46.00,46.85,44.30,45.25,1324,0.60,17
522001,CRANEX,X,30.60,31.25,29.10,29.55,1957,0.59,53
509563,GARWAMAR,XT,11.25,11.79,10.85,11.00,5300,0.59,37
513303,MDRNSTL,X,15.50,15.75,14.15,14.75,3983,0.59,44
530139,KREONFIN,X,46.20,50.60,46.20,50.60,1193,0.59,18
532380,BABA,X,19.05,19.05,17.60,18.45,3252,0.59,63
531281,MARBLE,X,18.00,18.75,18.00,18.35,3257,0.59,37
543643,NARMADA,B,24.75,24.75,23.35,23.65,2504,0.59,64
533315,INOVSYNTH,X,24.95,24.95,24.10,24.50,2375,0.58,20
532334,HBESD,XT,21.25,21.50,20.15,21.50,2752,0.58,34
530063,YASHRAJC,X,8.80,8.80,8.30,8.70,6729,0.58,33
530405,JINDCAP,XT,26.60,27.00,25.70,25.80,2216,0.58,33
513173,STLSTRINF,X,25.70,25.70,23.30,25.05,2381,0.58,34
503776,MODIPON,X,35.00,36.50,34.40,36.25,1601,0.57,12
530249,BRIDGESE,X,8.49,8.49,7.60,8.00,6905,0.57,31
539176,HAWAENG,XT,62.70,62.70,56.85,61.00,966,0.57,19
534338,MAXHEIGHTS,X,18.15,18.15,17.17,17.49,3092,0.56,16
542862,SHAHLON,X,13.42,13.90,13.40,13.48,4090,0.56,37
590022,EASTSILK,T,3.75,3.92,3.75,3.75,14842,0.56,17
523419,TNTELE,T,8.55,8.55,8.40,8.52,6596,0.56,34
524518,KREBSBIO,B,115.25,115.25,112.35,112.90,490,0.56,18
532217,SIELFNS,X,12.45,12.89,12.02,12.78,4404,0.56,15
513699,SOLIDSTON,X,43.45,47.80,43.40,43.65,1273,0.56,18
508875,NITINCAST,X,142.00,142.00,138.00,138.00,397,0.55,13
542846,NIEHSPL,B,1.55,1.55,1.27,1.27,39119,0.55,62
541337,MILEFUR,M,3.03,3.08,3.02,3.08,18000,0.55,6
539910,KOCL,XT,2.36,2.59,2.36,2.55,21844,0.55,80
539407,GENCON,B,32.00,32.00,31.00,31.70,1765,0.55,30
543576,MOVALUE,B,45.60,46.02,45.60,46.02,1181,0.54,26
514332,NEOINFRA,X,12.80,14.28,11.12,13.08,4312,0.54,29
532425,GENUSPRIME,X,15.05,15.05,13.99,14.12,3797,0.54,30
531952,RIBATEX,X,41.00,41.00,40.00,40.65,1340,0.54,15
532744,GTNTEX,X,13.43,13.43,12.41,12.74,4175,0.53,27
526576,TECHIN,T,10.64,11.65,10.64,10.70,4880,0.53,53
500540,PREMIER,T,3.57,3.59,3.40,3.40,14957,0.52,23
537582,UNISHIRE,M,1.74,1.74,1.74,1.74,30000,0.52,3
542747,SNXT50BEES,A,51.21,52.97,51.21,51.50,1011,0.52,65
543144,08MPD,B,3.00,3.00,2.55,2.60,18827,0.52,41
539834,BALGOPAL,XT,33.75,34.50,31.40,32.25,1548,0.51,39
538092,JOONKTOLL,X,81.50,98.90,81.25,85.40,602,0.51,27
503229,SIMPLXREA,X,85.95,85.95,83.00,85.00,601,0.51,12
530145,KISAN,XT,10.50,10.80,10.37,10.50,4858,0.51,51
526345,PANJON,X,15.50,15.55,14.55,14.80,3380,0.51,32
532687,REPRO,B,432.30,445.00,432.30,435.70,117,0.51,29
532304,KJMCCORP,XT,33.95,33.95,32.25,32.25,1559,0.50,11
531322,HAVISHA,T,2.25,2.25,2.15,2.17,23108,0.50,28
526703,ECOPLAST,X,79.50,79.50,75.00,77.85,645,0.50,14
501833,CHOWGULSTM,XT,13.75,14.75,13.70,14.47,3576,0.50,26
511411,SHRISTI,X,28.00,29.50,25.30,26.35,1844,0.50,33
513436,SHAHALLOYS,B,60.60,60.60,55.25,56.90,882,0.50,34
539043,BKMINDST,Z,1.22,1.28,1.22,1.22,40274,0.50,86
539814,LELAVOIR,X,32.05,32.15,32.05,32.05,1562,0.50,11
543292,ICICIPHARM,B,83.20,84.24,83.20,83.21,591,0.50,34
590041,KAVVERITEL,B,8.90,9.80,8.90,9.28,5410,0.50,48
542808,NIESSPC,B,7.11,7.11,5.83,7.11,7014,0.49,27
539045,MNKALCOLTD,B,21.05,21.45,20.90,21.30,2324,0.49,35
532957,GOKAKTEX,XT,28.65,30.05,27.35,30.05,1657,0.49,9
513401,ASHIS,XT,40.25,40.30,37.50,40.25,1220,0.49,24
526727,GARNET,X,19.60,20.20,19.60,20.10,2435,0.49,19
526471,WINSOMBR,XT,9.20,9.20,8.92,8.95,5478,0.49,63
523021,RISHITECH,X,28.50,28.60,27.65,27.70,1760,0.49,16
523120,ADORMUL,X,76.35,76.40,73.00,73.05,658,0.49,15
531744,GINISILK,X,36.85,37.80,34.25,35.50,1389,0.49,18
532379,FIRSTFIN,X,4.45,4.67,4.25,4.26,11217,0.48,16
524038,VENLONENT,X,8.01,8.01,7.25,7.55,6238,0.48,38
526139,TRABI,XT,3.02,3.05,2.82,2.94,16894,0.48,73
530979,INDIAHOME,X,33.65,33.65,32.60,33.25,1452,0.48,22
531067,CONTILI,XT,68.40,69.40,64.25,65.70,723,0.48,35
539041,SVPHOUSING,M,6.20,6.75,6.18,6.75,7500,0.48,3
531635,SILVOAK,X,39.80,39.80,39.00,39.80,1172,0.47,11
512489,OASISEC,X,82.00,82.00,75.50,76.00,596,0.47,25
507486,CAPRO,XT,49.10,49.10,49.05,49.05,958,0.47,25
511066,SAKTHIFIN,XT,30.40,30.50,29.10,29.95,1572,0.46,33
509945,THACKER,XT,365.00,365.00,361.00,361.00,126,0.46,11
519475,CHORDIA,X,84.50,87.85,81.00,85.80,542,0.46,20
532745,INDICAP,X,42.45,42.45,39.40,40.70,1135,0.46,43
530839,CLIOINFO,X,3.86,4.11,3.86,3.92,11662,0.46,25
537707,ETT,XT,29.55,29.55,29.55,29.55,1555,0.46,18
538708,ETIL,X,9.10,9.10,9.10,9.10,5062,0.46,14
534732,CASPIAN,XT,7.71,7.71,7.33,7.33,5990,0.46,5
536565,TRIMURTHI,X,10.00,10.00,9.99,9.99,4510,0.45,3
530439,SIDDHA,X,5.10,5.71,5.10,5.26,8449,0.45,34
524675,KABSON,XT,11.20,11.84,11.20,11.84,3837,0.45,34
531841,INDUSFINL,XT,15.48,15.54,14.06,15.48,2931,0.45,28
521220,DAMOINDUS,B,49.85,51.60,47.05,47.25,928,0.45,51
514326,PATSPINLTD,XT,10.57,10.57,10.06,10.06,4406,0.45,14
514322,KAMADGIRI,X,73.00,74.90,70.60,74.90,600,0.44,3
514302,VIPPYSP,XT,126.00,126.00,121.10,123.50,350,0.44,21
517273,S&SPOWER,T,23.00,23.00,21.95,22.15,1925,0.44,10
522267,VJLAXMIE,X,45.50,47.95,45.50,46.50,962,0.44,14
521034,SOMATEX,B,7.48,7.61,7.33,7.33,5892,0.44,23
511441,GUJCRED,XT,22.40,23.50,21.65,22.40,1943,0.44,18
513513,ADITYA,X,9.02,9.72,8.81,9.00,4881,0.44,22
506935,CONTCHM,XT,95.95,101.55,95.95,101.45,450,0.44,23
500239,KGDENIM,X,34.25,34.25,33.25,33.95,1312,0.44,16
523248,MACPLASQ,X,140.00,140.00,134.05,135.00,324,0.44,15
526081,SCAGRO,XT,12.60,13.40,12.20,12.65,3378,0.43,23
526588,PHOTOQUP,XT,28.80,28.85,26.35,26.35,1594,0.43,32
531962,SHREMETAL,XT,32.50,35.50,32.25,32.25,1321,0.43,16
532738,TANTIACONS,Z,13.94,13.94,13.00,13.66,3258,0.43,27
522152,SOLIMAC,X,58.00,59.80,57.00,57.10,745,0.43,16
538952,ALFL,XT,2.10,2.10,1.98,2.07,21003,0.43,61
534680,SRGHFL,XT,202.20,206.50,202.20,206.45,210,0.43,7
532817,ORIENTALTL,B,8.70,9.16,8.66,9.01,4703,0.42,24
540385,KDLL,X,8.98,9.92,8.98,9.85,4502,0.42,28
508922,MSRINDIA,X,7.75,7.75,7.20,7.29,5700,0.42,27
500277,MIDINDIA,XT,13.00,13.46,12.51,13.30,3213,0.42,37
507946,KIDUJA,X,93.00,96.00,90.05,95.70,459,0.42,23
530449,RUNGTAIR,XT,28.65,28.65,28.65,28.65,1480,0.42,7
530499,AKCAPIT,X,433.00,433.00,422.00,425.50,96,0.42,8
523232,CONTPTR,XT,52.55,54.00,49.95,50.60,828,0.42,19
526237,MORGAN,XT,42.10,42.10,40.20,40.40,1025,0.41,33
526751,GRATEXI,XT,19.90,20.90,19.90,20.90,2081,0.41,11
532160,GUJSTATFIN,T,7.60,7.75,7.25,7.41,5524,0.41,57
511726,VIPUL,B,11.45,11.50,11.12,11.25,3618,0.41,34
513295,IMEC,XT,2.35,2.35,2.14,2.30,18363,0.41,66
517119,PCS,X,17.55,17.55,16.55,16.75,2402,0.41,52
543347,AXISTECETF,B,297.00,307.00,297.00,305.05,135,0.41,21
533289,KTIL,XT,31.50,31.55,31.20,31.30,1301,0.41,15
538568,FRUTION,XT,45.20,45.20,45.20,45.20,905,0.41,19
