Security Code,Security Name,Security Group,Open,High,Low,LTP,No. of Shares Traded,Total Turnover (my image Lac),No. of Trades
523127,EIHAHOTELS,B,463.45,469.15,463.45,465.95,207,0.96,23
524396,BIOFILCHEM,B,51.60,55.00,51.60,54.05,1777,0.95,85
543617,REETECH,M,79.50,79.50,79.50,79.50,1200,0.95,1
530499,AKCAPIT,X,429.00,429.00,420.25,427.65,222,0.94,14
515018,REGENCERAM,T,29.30,29.40,27.05,27.15,3441,0.94,72
511710,CUBIFIN,X,1.80,1.80,1.75,1.75,52656,0.93,158
511609,ISLCONSUL,X,21.00,23.10,21.00,23.00,4042,0.93,16
507580,IVP,B,137.10,137.55,133.70,137.20,691,0.93,43
540492,STARLENT,B,102.30,110.25,102.30,106.15,874,0.93,19
532057,ABHICAP,X,87.00,90.95,87.00,89.15,1023,0.92,28
531929,INNOCORP,X,5.29,5.29,5.29,5.29,17396,0.92,19
531509,STEP2COR,X,20.30,20.30,18.60,18.60,4507,0.91,9
530459,VALSONQ,XT,23.55,24.95,23.40,23.50,3876,0.91,38
526711,ADARSHPL,X,18.15,18.45,18.00,18.45,4999,0.91,42
507817,WIREFABR,X,116.95,117.00,103.55,112.00,794,0.91,16
542918,GIANLIFE,M,27.50,27.50,27.50,27.50,3300,0.91,1
539251,BALKRISHNA,B,33.75,34.40,33.35,34.30,2708,0.91,70
533001,SOMICONV,T,40.90,42.90,40.90,41.45,2203,0.91,24
538611,RTFL,Z,17.20,18.10,17.20,18.10,5028,0.90,23
533482,KRIINFRA,B,3.62,3.62,3.53,3.62,25265,0.90,14
533407,CNOVAPETRO,X,24.25,24.50,23.00,23.00,3830,0.90,36
539410,MUZALI,X,2.40,2.41,2.28,2.37,37779,0.90,77
520043,MUNJALSHOW,B,103.20,103.20,101.45,102.95,878,0.90,52
526807,SEAMECLTD,B,1040.55,1040.55,1020.05,1037.20,87,0.90,28
539043,BKMINDST,Z,1.20,1.27,1.16,1.22,74312,0.89,70
540824,ASTRON,B,35.50,35.65,34.70,35.00,2529,0.89,80
532773,GLOBALVECT,B,54.10,54.85,53.00,53.75,1639,0.89,63
534422,LOOKS,X,7.20,7.21,7.20,7.21,12176,0.88,32
523638,IPRINGLTD,X,127.95,127.95,126.00,127.00,693,0.88,15
532380,BABA,X,18.10,18.60,17.60,17.95,4913,0.88,89
519457,VIRATCRA,X,33.25,33.95,32.65,33.40,2656,0.88,22
509040,NETLINK,X,52.70,52.70,49.80,49.90,1757,0.88,38
500207,INDORAMA,B,55.05,56.05,55.05,55.20,1564,0.87,251
535693,BRAHMINFRA,X,27.20,28.35,27.00,27.60,3191,0.87,20
540360,LLFICL,X,6.90,6.94,6.90,6.94,12400,0.86,55
513498,SOUTHMG,XT,49.80,49.80,47.35,47.35,1816,0.86,29
531456,MINAXI,X,2.18,2.20,2.11,2.19,40030,0.86,181
531210,COLINZ,XT,51.30,51.30,49.75,49.75,1720,0.86,32
521216,DHANROTO,X,80.00,80.00,75.00,75.80,1145,0.86,19
523648,PLASTIBLEN,B,200.10,203.80,198.50,202.20,425,0.85,41
530615,GARGFUR,X,48.40,52.40,47.10,48.50,1706,0.85,29
531979,HINDALUMI,X,36.20,38.20,36.20,37.55,2276,0.85,42
531878,ANJANIFIN,X,5.39,5.39,4.99,5.01,16774,0.85,20
507864,PIONRINV,X,40.75,40.75,38.65,39.15,2158,0.85,23
534733,SUPREMEX,X,3.45,3.45,3.30,3.38,25436,0.85,75
590136,KOTAKBKETF,B,425.80,427.50,425.80,426.14,199,0.85,24
543481,MAM150ETF,B,11.92,11.99,11.85,11.99,7021,0.84,85
532878,ALPA,B,58.70,58.70,57.80,58.00,1438,0.84,72
507785,TAINWALCHM,B,91.25,92.35,87.30,89.30,937,0.84,47
502250,LERTHAI,XT,365.05,403.20,365.05,403.20,208,0.84,25
521062,OCTAVE,X,2.25,2.35,2.25,2.25,37371,0.84,10
532402,USGTECH,X,6.65,6.75,6.22,6.37,13143,0.84,48
531512,ORIENTTR,X,9.68,9.99,9.30,9.51,8881,0.84,54
531812,SGNTE,XT,0.52,0.52,0.52,0.52,159015,0.83,24
530821,SSPDL,X,17.90,18.30,17.05,17.95,4686,0.83,28
531931,SAICAPI,XT,161.65,161.65,149.15,156.95,546,0.83,34
513401,ASHIS,XT,42.00,42.00,38.25,38.25,2119,0.83,46
512477,BETXIND,X,83.25,83.25,78.60,82.15,1042,0.83,21
538646,QGO,X,36.45,36.45,33.50,35.00,2405,0.83,42
537524,VIAANINDUS,Z,0.92,0.97,0.90,0.96,87696,0.83,158
539276,KAYA,B,347.30,347.55,337.15,340.00,241,0.83,40
539398,VISHALBL,B,59.95,59.95,57.15,59.00,1419,0.83,38
539405,DITCO,X,19.75,19.75,18.15,18.50,4391,0.82,17
539288,AVI,X,19.40,20.50,19.30,19.60,4160,0.82,66
540823,VITESSE,Z,25.05,25.05,23.40,24.20,3406,0.82,48
538788,GILADAFINS,X,17.10,18.00,17.10,17.50,4679,0.82,43
517546,ALFATRAN,X,7.99,8.08,7.99,8.08,10230,0.82,25
505368,REVATHI,B,895.35,895.35,879.05,880.15,93,0.82,17
532355,PICTUREHS,X,7.47,7.47,7.47,7.47,11026,0.82,12
532425,GENUSPRIME,X,12.80,14.12,12.80,13.28,6261,0.82,39
522152,SOLIMAC,X,59.70,59.70,53.70,56.00,1462,0.82,29
530067,CSLFINANCE,B,250.20,273.45,250.20,257.15,314,0.81,47
531719,BHAGCHEM,B,1434.05,1463.25,1416.50,1463.15,57,0.81,52
507759,LIMECHM,X,29.80,29.80,26.15,27.40,3006,0.81,34
507948,KEYCORP,XT,50.10,51.75,50.10,51.75,1579,0.81,16
539273,PECOS,M,81.15,81.15,81.15,81.15,1000,0.81,1
539353,SALAUTO,XT,228.05,245.00,228.05,238.85,349,0.81,19
540210,HEADSUP,B,13.15,13.79,13.15,13.42,5999,0.81,65
540648,PALASHSEC,B,108.75,108.75,95.25,101.90,792,0.80,30
514140,SURYVANSP,XT,39.00,39.00,36.40,37.95,2166,0.80,26
514378,YARNSYN,X,10.52,11.00,10.51,11.00,7278,0.80,18
507981,JINDHOT,X,46.30,47.70,45.40,46.85,1712,0.80,28
531952,RIBATEX,X,40.00,40.85,39.20,40.10,1994,0.80,46
532092,SAGARPROD,X,2.31,2.31,2.31,2.31,34788,0.80,17
523232,CONTPTR,XT,53.00,53.00,49.00,49.80,1604,0.80,24
541005,KANCOTEA,X,89.95,89.95,84.10,87.90,916,0.79,17
542206,NIVAKA,X,4.80,4.80,4.28,4.45,17216,0.79,99
532692,RMCL,Z,2.00,2.00,1.93,1.93,39956,0.79,42
532737,EMKAY,B,71.65,76.65,71.65,76.05,1032,0.78,26
524136,PCCOSMA,X,118.75,124.85,117.05,123.05,661,0.78,21
530545,COSCO,X,192.95,193.00,188.10,188.10,411,0.78,18
526849,BANARBEADS,B,83.70,84.65,82.65,82.65,920,0.78,11
526193,ROYALCU,XT,12.60,12.85,11.74,11.94,6551,0.78,39
532072,INTERDIGI,XT,0.44,0.44,0.44,0.44,176512,0.78,257
511571,SODFC,XT,34.40,34.40,34.40,34.40,2273,0.78,12
520155,STARLOG,X,13.05,13.05,11.88,12.98,6392,0.78,14
507836,MCCHRLS-B,X,451.10,481.00,451.10,481.00,164,0.77,14
530171,DAULAT,X,25.00,25.00,22.80,23.05,3293,0.77,64
543531,TIERRA,B,142.50,144.00,133.60,135.10,569,0.77,33
538319,GCMCAPI,M,4.30,4.69,4.07,4.31,18000,0.76,13
526315,DIVSHKT,X,90.00,92.60,88.05,88.75,848,0.76,17
530883,SUCROSA,X,6.22,6.99,6.22,6.78,11286,0.76,103
531648,MAHAVIRIND,Z,0.94,0.95,0.88,0.95,80724,0.75,133
532011,POOJAENT,XT,186.00,186.00,176.85,184.40,418,0.75,18
500354,RAJSREESUG,B,34.80,35.10,34.55,35.05,2155,0.75,37
514272,BHILSPIN,X,40.85,40.85,37.25,38.00,1966,0.75,37
515127,RAMASIGNS,X,4.65,4.80,4.55,4.58,16155,0.75,33
532957,GOKAKTEX,XT,28.60,31.55,28.60,29.80,2406,0.75,10
540134,IISL,XT,4.00,4.30,3.90,3.98,18258,0.75,40
555555,ICICISENSX,A,674.89,682.11,674.89,679.49,110,0.75,18
507946,KIDUJA,X,99.85,99.85,86.50,86.55,828,0.74,40
531609,KGPETRO,X,214.00,224.80,206.90,208.50,349,0.74,23
524336,SHHARICH,X,55.00,59.80,55.00,56.05,1309,0.74,23
524013,HINFLUR,B,12.19,12.19,11.01,11.12,6505,0.73,30
526965,GUJCRAFT,X,101.10,101.75,95.00,98.55,747,0.73,33
500439,VHL,B,3026.10,3033.95,3005.70,3018.70,24,0.73,12
543472,TECH,B,30.80,30.80,30.10,30.27,2432,0.73,91
542924,JANUSCORP,M,7.94,8.11,7.94,7.94,9000,0.72,5
532817,ORIENTALTL,B,9.74,9.74,8.73,8.99,8007,0.72,37
514028,RAJKSYN,XT,26.25,27.55,26.25,27.50,2620,0.72,7
509895,HINDMILL,X,250.00,260.00,250.00,252.30,287,0.72,35
526931,HRYNSHP,XT,67.75,69.40,66.15,66.65,1076,0.72,23
531626,OROSMITHS,X,4.80,4.80,4.42,4.53,15773,0.72,109
532459,FAZE3AUTO,X,101.00,102.00,98.05,99.90,712,0.71,28
526471,WINSOMBR,XT,9.10,9.10,8.77,9.00,8003,0.71,60
511501,BHARAT,X,28.55,29.50,28.25,28.90,2473,0.71,41
517447,RSSOFTWARE,B,29.00,29.00,27.70,27.75,2538,0.71,132
532687,REPRO,B,441.20,447.00,435.00,442.10,160,0.71,44
538942,MERCANTILE,X,18.90,20.25,18.90,19.25,3658,0.71,51
540359,PARMAX,X,33.00,37.45,33.00,33.70,2120,0.70,27
539834,BALGOPAL,XT,31.65,33.85,30.65,33.35,2135,0.70,29
501700,INDIANVSH,X,63.90,63.90,59.15,61.65,1155,0.70,40
526861,RISHILASE,XT,23.80,23.80,23.80,23.80,2928,0.70,22
530027,AADIIND,X,4.21,4.48,4.21,4.21,16341,0.69,19
531923,DHAMPURE,X,39.50,39.50,38.00,38.00,1789,0.69,25
514211,SUMEETINDS,B,5.70,5.70,5.30,5.44,12470,0.69,48
512215,STEPHANOTIS,X,27.00,27.00,25.00,26.90,2565,0.69,13
513422,BLOIN,X,27.05,28.55,25.50,27.95,2507,0.69,32
533110,SPSL,X,22.10,25.85,22.10,23.35,2852,0.69,26
539854,HALDER,X,398.00,398.00,357.90,360.50,186,0.68,35
539406,SWAGTAM,X,48.35,51.75,47.65,49.95,1341,0.68,32
590041,KAVVERITEL,B,9.45,9.45,8.90,9.40,7466,0.68,48
543541,SAILANI,M,42.75,42.75,42.75,42.75,1600,0.68,1
501430,BOMBCYC,X,745.00,750.00,715.00,743.85,92,0.68,25
505515,SHYMINV,XT,6.20,6.20,5.94,6.03,11199,0.67,42
511593,LIBORDFIN,XT,5.67,5.67,5.51,5.53,11846,0.67,15
531297,ARTEFACT,X,57.70,57.70,53.05,55.50,1202,0.67,24
539661,ACEMEN,XT,35.10,37.45,35.10,36.10,1872,0.67,30
535621,SVGLOBAL,X,53.65,54.95,53.65,54.00,1245,0.67,11
538382,WESTLEIRES,XT,406.10,406.10,406.10,406.10,163,0.66,8
541735,VIVANTA,XT,25.05,25.05,24.55,24.55,2659,0.66,18
530663,GOYALASS,X,1.56,1.64,1.56,1.56,41881,0.66,64
511066,SAKTHIFIN,XT,29.55,30.00,29.50,29.50,2246,0.66,14
506186,GCKL,XT,18.00,18.00,16.40,17.00,3792,0.66,47
500206,MARGOFIN,X,27.45,28.00,25.60,27.65,2424,0.66,23
507833,COMPUPN,XT,2.74,2.78,2.53,2.53,25617,0.65,56
505075,SETCO,B,10.90,11.02,10.62,10.73,6084,0.65,82
503162,RELCHEMQ,B,193.65,196.10,189.95,191.50,340,0.65,38
526576,TECHIN,T,10.75,11.09,10.17,11.09,6083,0.65,17
530979,INDIAHOME,X,33.90,33.90,32.50,33.10,1980,0.65,35
541546,GAYAHWS,T,0.89,0.95,0.89,0.91,71322,0.65,108
540147,SHASHIJIT,T,21.45,23.30,21.45,22.65,2972,0.64,7
539487,LICNETFSEN,A,667.29,671.98,667.29,669.56,96,0.64,19
531281,MARBLE,X,18.50,19.45,18.00,18.50,3411,0.64,25
526231,STDSFAC,XT,93.00,93.00,88.55,88.55,719,0.64,12
524572,PHARMAID,X,13.04,13.50,12.70,13.05,4859,0.64,53
522217,GUJAPOLLO,B,200.10,200.10,197.45,198.75,321,0.64,25
506522,JLMORI,X,1699.95,1754.00,1667.00,1684.50,38,0.64,16
511533,SAHARAHOUS,X,49.85,50.00,49.85,49.85,1274,0.64,10
512597,KEYFINSER,B,101.00,108.55,101.00,107.70,586,0.63,10
521180,SUPERSPIN,B,9.25,9.80,9.16,9.36,6694,0.63,34
532397,KONNDOR,X,7.79,7.86,7.50,7.86,8042,0.63,15
539800,CHDCHEM,B,7.47,7.47,7.31,7.31,8588,0.63,20
542627,CHANDNIMACH,X,21.60,22.00,20.60,20.60,2896,0.63,16
531083,NIHARINF,X,8.90,8.90,8.30,8.30,7449,0.62,20
531497,MADHUCON,T,5.35,5.60,5.30,5.36,11557,0.62,29
530429,ASHISHPO,X,23.00,23.00,21.90,21.90,2843,0.62,24
530439,SIDDHA,X,5.21,5.65,5.21,5.59,11073,0.62,31
517571,INDLMETER,Z,7.20,7.58,7.11,7.29,8499,0.61,14
513536,GNRL,X,15.45,15.55,14.10,15.35,4022,0.61,43
511754,SAHLIBHFI,X,192.95,192.95,176.05,187.55,324,0.61,23
511611,DCMFINSERV,T,6.79,6.81,6.20,6.81,9075,0.61,60
539875,RSDFIN,X,99.00,99.00,93.10,94.40,635,0.61,17
539982,ASYL,T,14.59,14.59,13.24,13.25,4532,0.61,22
537292,AGRITECH,B,109.00,109.00,100.20,101.00,588,0.60,72
543388,DSPNEWETF,B,211.00,211.85,210.10,211.50,287,0.60,35
508670,NEAGI,X,4018.00,4018.00,3971.05,3971.05,15,0.60,4
504084,KAYCEEI,X,5100.00,5101.00,4922.00,4984.50,12,0.60,8
523838,SIMPLEXINF,B,58.20,59.65,58.00,58.55,1022,0.60,65
530139,KREONFIN,X,53.05,53.05,48.10,49.80,1185,0.59,18
532053,WALLFORT,X,47.00,47.00,45.35,46.95,1281,0.59,12
513335,METALFORGE,Z,4.15,4.30,4.09,4.25,14305,0.59,39
538922,COSYN,X,21.00,21.00,20.15,20.75,2898,0.59,30
539044,MANAKSTELTD,B,37.25,38.85,37.25,37.80,1571,0.59,78
540729,VANTABIO,MT,77.70,77.70,77.70,77.70,750,0.58,1
530829,CILSEC,X,28.00,31.00,26.50,28.65,2008,0.58,22
523722,SVAMSOF,XT,3.96,4.09,3.83,4.05,14679,0.58,90
530839,CLIOINFO,X,3.82,4.11,3.82,4.11,13838,0.57,25
507970,PARMCOS-B,X,53.00,53.00,46.60,48.20,1155,0.57,43
505324,MANUGRAPH,B,14.90,14.90,14.21,14.79,3914,0.57,18
502445,CITADEL,X,16.95,16.95,15.35,16.85,3412,0.57,14
514274,AARVEEDEN,B,24.50,25.90,24.50,25.40,2210,0.56,55
531437,PWASML,XT,38.65,40.45,38.25,39.70,1407,0.56,25
530213,FORINTL,XT,34.20,35.40,34.20,34.50,1608,0.56,44
542839,NIEHSPD,B,1.09,1.10,0.95,1.01,51509,0.56,13
539287,ORTINLAABS,B,23.55,24.35,23.40,23.45,2320,0.55,90
535566,KIFS,X,122.00,129.90,122.00,126.20,433,0.55,20
523840,INNOVTEC,X,17.35,17.45,16.25,17.25,3202,0.55,39
530931,STANPACK,X,13.10,13.10,12.00,12.00,4583,0.55,43
511505,CAPITALT,B,89.00,90.00,87.30,88.55,622,0.55,20
511628,IMCAP,XT,124.75,126.00,116.60,125.40,465,0.55,16
504180,STDBAT,X,30.50,30.50,29.40,29.50,1835,0.55,82
509423,SEL,X,19.80,20.15,17.70,19.35,2788,0.54,47
514248,SRECR,P,180.90,180.90,180.70,180.70,300,0.54,3
514312,JAIHINDS,XT,27.80,27.80,25.50,25.50,2101,0.54,13
531402,LWSKNIT,XT,15.85,16.10,14.60,16.10,3707,0.54,9
539947,JLL,XT,45.90,48.25,45.90,47.10,1149,0.54,16
538564,JAMESWARREN,X,230.00,240.00,230.00,239.60,226,0.53,11
532507,BAGFILMS,T,5.15,5.37,5.10,5.23,10278,0.53,75
526133,SUPERTEX,X,9.35,9.60,9.25,9.60,5616,0.53,18
505216,ALFREDHE,X,719.95,720.00,702.70,704.10,75,0.53,11
507180,KESARENT,X,71.05,73.65,66.80,72.85,718,0.52,21
519477,CIANAGRO,XT,53.35,55.40,52.15,52.15,979,0.52,17
523796,VICEROY,Z,2.04,2.04,2.04,2.04,25426,0.52,27
530393,DBSTOCKBRO,B,24.70,25.55,24.05,24.60,2114,0.51,18
531913,GOPAIST,XT,6.11,6.40,6.11,6.37,8202,0.51,62
532164,MINOLTAF,Z,4.96,4.96,4.50,4.96,10338,0.51,25
509073,HATHWAYB,XT,19.95,20.15,19.20,19.75,2561,0.51,34
506605,POLYCHEM,XT,830.55,917.20,830.55,906.10,59,0.51,19
538568,FRUTION,XT,42.95,42.95,42.95,42.95,1183,0.51,14
532904,SUPREMEINF,T,22.25,22.25,21.15,21.90,2413,0.51,14
542729,DCMNVL,B,155.50,155.85,152.50,155.00,333,0.51,17
541503,UNICK,XT,49.50,49.55,49.50,49.55,1000,0.50,5
502933,KATRSPG,X,300.00,300.00,290.00,298.85,171,0.50,20
520141,SIBARAUT,XT,9.90,10.60,9.90,10.60,4783,0.50,17
531846,TRINITYLEA,XT,25.35,25.35,25.35,25.35,1985,0.50,6
532387,PNC,T,42.05,44.00,42.05,43.65,1132,0.49,20
531499,SYBLY,X,6.20,6.21,6.20,6.20,7948,0.49,21
530313,KIMIABL,X,43.60,43.60,42.20,43.35,1135,0.49,22
526301,MEDINOV,XT,25.10,26.95,25.05,26.80,1935,0.49,11
521109,NAGREEKEXP,B,35.70,36.25,35.50,35.55,1355,0.49,70
514171,CEETAIN,XT,17.33,17.33,17.33,17.33,2839,0.49,9
517273,S&SPOWER,T,22.15,22.15,21.10,21.15,2295,0.49,10
511355,INDCEMCAP,XT,12.50,12.50,11.50,11.63,4135,0.49,47
513179,NATNLSTEEL,T,4.35,4.55,4.14,4.17,11608,0.49,29
500890,MODIRUBBER,T,74.00,76.85,74.00,74.00,665,0.49,17
541627,HITECHWIND,XT,1.90,1.99,1.81,1.81,26819,0.49,48
541418,NGIL,B,111.05,111.05,111.05,111.05,444,0.49,21
540980,YSL,X,11955.00,11955.00,11955.00,11955.00,4,0.48,2
532694,BARTRONICS,Z,3.70,3.73,3.70,3.73,12960,0.48,12
512217,PRISMMEDI,X,11.10,11.85,11.00,11.00,4251,0.48,19
517467,MARSONS,Z,3.44,3.44,3.44,3.44,13850,0.48,38
526161,SPENTA,X,129.45,135.95,129.45,132.65,358,0.48,12
530445,SUMERUIND,XT,2.09,2.09,1.91,1.93,24896,0.48,60
523222,SRMENERGY,X,7.11,7.85,7.11,7.24,6731,0.48,20
531771,SHRADDHA,XT,18.25,18.25,18.25,18.25,2610,0.48,11
532262,TCIIND,X,1191.55,1191.55,1133.55,1166.60,40,0.48,3
517264,FINELINE,XT,71.85,71.85,65.10,68.25,713,0.47,23
506640,GUJCMDS,XT,47.80,52.40,47.80,48.00,942,0.47,33
542922,MANXT50ETF,B,436.00,438.00,435.87,438.00,108,0.47,9
539312,UTISENSETF,A,658.00,658.00,654.00,655.00,71,0.47,16
538539,JTAPARIA,X,6.60,6.60,6.01,6.54,7244,0.46,17
537008,ICICINF100,B,203.00,203.72,202.70,203.40,227,0.46,25
517246,BCCFUBA,XT,20.25,20.60,20.00,20.60,2232,0.46,15
531301,HIGHSTREE,X,52.20,52.20,49.60,52.00,906,0.46,18
531234,SCOOBEEDAY,X,131.85,131.85,110.05,114.45,406,0.46,19
526550,CCHHL,T,7.64,7.95,7.64,7.85,5768,0.45,19
526751,GRATEXI,XT,20.90,20.95,20.15,20.15,2145,0.45,16
519262,PRIMAGR,XT,26.00,28.40,26.00,26.20,1733,0.45,23
519475,CHORDIA,X,83.05,84.80,81.00,82.85,549,0.45,15
501833,CHOWGULSTM,XT,14.73,14.73,13.75,13.75,3210,0.45,35
533982,TERASOFT,B,47.85,47.85,46.30,46.55,972,0.45,178
539980,ICICIMCAP,B,103.02,104.69,102.55,104.20,434,0.45,41
541634,RAWEDGE,B,46.45,46.45,42.25,44.45,1020,0.45,16
543473,HEALTHY,B,8.15,8.43,8.15,8.40,5434,0.45,71
500192,PRAGBOS,XT,2.42,2.61,2.40,2.50,18189,0.44,54
513460,MAHALXSE,Z,9.83,9.87,8.93,9.86,4484,0.44,28
521234,SRINACHA,X,42.15,47.00,42.15,42.70,1038,0.44,31
531017,ARISE,X,13.56,13.56,13.30,13.30,3289,0.44,16
524038,VENLONENT,X,7.50,7.50,6.88,7.37,6084,0.43,31
512169,CAPRICORN,X,9.60,9.60,9.16,9.16,4627,0.43,12
511716,ESCORTSFIN,XT,6.23,6.54,5.92,5.92,7022,0.43,39
540955,TDSL,B,19.15,19.15,18.60,18.75,2279,0.43,39
540108,TIAANC,X,5.00,5.00,4.62,4.70,9077,0.43,33
535431,GCMSECU,M,2.19,2.25,2.16,2.25,19200,0.43,10
533289,KTIL,XT,30.00,31.40,30.00,30.90,1408,0.43,10
538537,OMANSH,XT,1.04,1.14,1.04,1.09,40396,0.43,55
538765,JSHL,M,2.81,2.81,2.81,2.81,15000,0.42,3
532879,SSLEL,X,115.35,124.65,115.35,120.15,356,0.42,22
542670,AEPL,B,53.90,54.90,52.75,53.95,771,0.42,32
543319,AAPLUSTRAD,M,5.25,5.25,5.25,5.25,8000,0.42,1
513309,GOLKONDA,Z,20.20,22.20,20.20,20.65,1944,0.42,11
511131,KAMANWALA,X,8.76,9.35,8.76,9.28,4813,0.42,30
511559,TIMESGTY,B,55.30,56.45,54.25,55.85,764,0.42,47
524642,SIKOZY,X,1.00,1.00,0.92,0.96,43487,0.42,31
523419,TNTELE,T,8.10,8.84,8.10,8.10,5072,0.42,26
526481,PHOENXINTL,XT,26.35,27.15,26.35,26.70,1587,0.42,13
530787,INLANPR,X,16.10,16.10,16.10,16.10,2581,0.42,1
531346,EASTRED,X,36.00,41.40,36.00,36.75,1125,0.42,21
532333,HBPOR,X,33.00,37.85,33.00,35.20,1174,0.42,38
521232,SUNILTX,P,66.45,68.75,66.45,68.40,600,0.41,6
513343,GRANDFONRY,T,5.90,5.90,5.90,5.90,6971,0.41,10
511726,VIPUL,B,11.81,11.81,11.81,11.81,3457,0.41,2
519242,SRDAPRT,XT,271.55,271.55,271.55,271.55,150,0.41,23
500215,ATFL,B,788.00,788.00,766.00,771.70,53,0.41,30
506520,JAYCH,X,7.25,7.39,7.05,7.14,5644,0.41,64
540168,SUPRAP,X,20.85,20.85,20.55,20.60,1956,0.41,10
539835,SUPERIOR,X,2.05,2.35,2.05,2.26,19062,0.41,32
532933,PORWAL,XT,26.75,26.75,25.30,26.30,1624,0.41,23
537985,INFRONICS,XT,50.85,50.85,46.05,49.75,853,0.40,24
533294,RKDL,T,19.95,19.95,19.95,19.95,2009,0.40,14
533543,BROOKS,T,108.70,113.75,108.65,113.15,353,0.40,14
539291,OZONEWORLD,XT,7.98,7.98,7.98,7.98,5001,0.40,34
512197,SILVERO,Z,2.23,2.45,2.23,2.34,16598,0.40,59
513369,KVFORGE,X,48.50,50.95,45.80,46.60,838,0.40,21
509945,THACKER,XT,379.05,379.05,379.05,379.05,106,0.40,7
526325,ORIENTLTD,B,68.00,68.00,65.30,66.00,594,0.40,32
530291,PAOS,X,12.25,12.25,11.64,11.64,3410,0.40,15
532340,OMNIAX,X,2.57,2.94,2.57,2.80,13395,0.39,28
532290,BLBLIMITED,B,20.20,20.45,19.00,19.25,2048,0.39,29
513548,SHRDAIS,XT,67.20,70.00,67.20,67.65,571,0.39,13
542862,SHAHLON,X,13.52,13.95,13.52,13.56,2827,0.39,15
533632,ONELIFECAP,B,14.20,14.45,14.05,14.20,2703,0.39,53
534612,AMTL,X,18.40,18.40,17.00,17.50,2236,0.39,30
532696,EDUCOMP,Z,2.54,2.54,2.39,2.40,15954,0.39,34
542938,OCTAVIUSPL,X,58.00,58.30,58.00,58.30,655,0.38,5
539528,AAYUSH,X,18.65,21.45,18.65,19.65,2010,0.38,10
539798,UMIYA,B,8.20,8.20,7.66,8.00,4743,0.38,13
508996,SATRAPROP,Z,1.15,1.18,1.10,1.15,33591,0.38,59
511688,MATHEWE,X,5.82,5.82,5.82,5.82,6307,0.37,4
532304,KJMCCORP,XT,32.25,32.25,30.65,30.65,1201,0.37,9
532481,NOIDATOLL,B,8.05,8.10,7.91,7.94,4630,0.37,19
531716,TRICOMFRU,XT,1.97,2.11,1.97,1.98,18781,0.37,53
530577,LADDERUP,X,23.65,26.40,23.10,23.25,1562,0.37,18
530581,EKAMLEA,XT,8.07,8.07,8.07,8.07,4579,0.37,13
530251,RISAINTL,XT,0.53,0.53,0.51,0.53,69351,0.37,64
524534,BHASKAGR,XT,42.30,42.30,42.30,42.30,863,0.37,9
532730,SGL,B,22.40,22.45,21.25,21.30,1710,0.37,188
538423,ALPSMOTOR,Z,0.66,0.66,0.63,0.66,56753,0.37,19
543186,11DPD,B,3.00,3.00,2.64,2.67,12923,0.36,37
530589,PRIMAPLA,X,86.00,86.90,85.00,86.90,424,0.36,13
531340,BERVINL,XT,38.95,38.95,37.05,37.05,968,0.36,25
512425,NIRAVCOM,X,437.00,458.85,416.00,423.00,79,0.36,13
511535,NDASEC,X,13.65,13.65,13.65,13.65,2636,0.36,13
519238,SPTRSHI,XT,19.88,19.88,19.88,19.88,1816,0.36,8
509835,PREMSYN,X,26.10,28.80,24.80,25.15,1349,0.35,32
511147,WSFIN,X,28.45,29.40,28.05,28.30,1218,0.35,17
539041,SVPHOUSING,M,7.00,7.00,6.98,6.99,5000,0.35,2
532989,BAFNAPHARM,T,101.00,105.90,96.40,101.00,349,0.35,14
542682,HARISH,X,42.85,42.90,40.85,41.50,859,0.35,10
532826,RAJTV,B,45.85,47.60,45.05,45.25,751,0.34,52
535205,MYSTICELE,XT,6.33,6.33,5.86,6.28,5515,0.34,54
530735,SUPERBAK,X,11.93,13.17,11.93,13.17,2600,0.34,5
524518,KREBSBIO,B,112.85,114.80,112.85,113.15,302,0.34,21
523021,RISHITECH,X,28.60,28.95,28.40,28.40,1169,0.33,11
530741,OVOBELE,P,109.90,109.95,109.90,109.95,300,0.33,3
530809,BNRUDY,X,26.45,26.45,26.45,26.45,1260,0.33,9
531552,RAGHUTOB,X,14.08,14.08,13.05,13.23,2499,0.33,29
531962,SHREMETAL,XT,30.75,33.80,30.65,30.65,1084,0.33,11
511441,GUJCRED,XT,21.30,23.50,21.30,21.60,1410,0.33,19
520131,COARO,P,24.10,25.65,24.10,25.50,1300,0.33,5
514332,NEOINFRA,X,13.87,13.87,13.00,13.34,2512,0.33,11
506122,PANKAJPIYUS,XT,93.45,93.45,89.20,93.40,354,0.33,19
500142,FGP,X,8.89,8.89,6.70,7.80,4931,0.33,18
542678,CHCL,M,16.45,16.45,16.45,16.45,2000,0.33,1
542847,NIESSPL,B,0.99,1.00,0.96,0.99,33467,0.33,20
539506,ADCON,XT,1.46,1.46,1.40,1.41,23573,0.33,132
539218,SAUMYA,X,83.95,89.95,83.95,84.90,382,0.33,17
543268,DRCSYSTEMS,T,27.70,29.25,27.70,29.25,1177,0.33,10
543607,HDFCGROWTH,B,89.90,90.00,87.91,88.01,369,0.33,23
543144,08MPD,B,2.86,2.86,2.54,2.83,11431,0.32,37
505141,SCOOTER,T,30.40,30.60,29.30,29.50,1056,0.32,16
